a,b,c,w,r1,r2,V0,dcj,pcj,vcj,edet,e1,e2,e3,e4,e5,e6,e7,t0.1,t0.15,t0.25,t0.35,t0.5,t0.75,t1,t1.5,t2,t2.5,t3.5,t4.5
879.4291,132.9506,2.062935,0.453683,5.466264,2.641533,0.544662,8.855461,39.340972,0.395801,5.605174,0.804901,3.656063,4.090730,4.284037,4.411825,4.506605,4.580812,0.763404,0.768249,1.078508,1.270658,1.484175,1.780003,1.993536,2.256615,2.406596,2.516962,2.635426,2.694257
1932.5199,73.3914,1.471386,0.418997,6.240587,2.04693,0.544662,8.850523,35.629227,0.409668,5.481970,0.718877,3.725117,4.232855,4.406546,4.506781,4.579063,4.635610,0.711647,0.716934,1.015410,1.192500,1.398619,1.690218,1.912723,2.210429,2.388497,2.518077,2.663140,2.727188
1233.451,103.5248,1.685666,0.364756,5.817918,2.364793,0.544662,8.825306,37.656247,0.401270,5.878350,0.777295,3.712023,4.172540,4.358423,4.478773,4.568968,4.640574,0.743253,0.748290,1.055158,1.241525,1.453767,1.749579,1.968510,2.247731,2.408816,2.527085,2.654560,2.714522
1675.2397,103.5636,1.88675,0.498684,6.360021,2.329276,0.544662,8.751580,36.480940,0.403418,5.421791,0.755108,3.733315,4.207967,4.387380,4.498049,4.578504,4.640918,0.721752,0.727024,1.032603,1.210943,1.424557,1.720857,1.943981,2.234939,2.403613,2.526114,2.659847,2.721204
652.8579,55.1785,1.73768,0.344384,4.509498,2.18489,0.544662,8.769301,39.584256,0.391992,5.982191,0.818934,3.633952,4.079980,4.275028,4.403097,4.499402,4.576090,0.769298,0.774257,1.087561,1.278377,1.493932,1.786701,1.995970,2.251830,2.399832,2.509606,2.629381,2.689385
1279.7401,153.4137,2.163723,0.454645,6.229458,2.716593,0.544662,8.762286,37.471726,0.399902,5.610756,0.765013,3.584484,4.028848,4.229998,4.363698,4.462934,4.540626,0.733120,0.738189,1.043186,1.224969,1.436089,1.728160,1.943030,2.213864,2.368293,2.481803,2.606502,2.669181
2873.2043,145.7988,2.690993,0.580638,7.275829,2.662056,0.544662,8.895339,36.435660,0.408008,5.480281,0.724847,3.646930,4.136308,4.350933,4.488748,4.588390,4.664754,0.714000,0.719051,1.017602,1.197107,1.402838,1.696868,1.918434,2.207463,2.375045,2.496702,2.634905,2.703342
990.7097,35.7362,3.039542,0.611467,5.02364,1.977039,0.544662,8.838933,37.957851,0.400586,5.502154,0.724525,3.536593,4.092992,4.338628,4.489688,4.596876,4.678361,0.720791,0.725697,1.021661,1.200089,1.401382,1.687405,1.898001,2.170146,2.334392,2.459117,2.609373,2.687568
1739.1622,194.7156,2.455072,0.496072,7.009642,2.834589,0.544662,8.862028,38.740936,0.398340,5.822727,0.807320,3.782277,4.252139,4.467150,4.609572,4.714502,4.796090,0.755378,0.760320,1.073352,1.263888,1.481444,1.785099,2.007778,2.286144,2.442910,2.557468,2.682440,2.746006
5841.4789,259.9084,3.032427,0.656001,9.398566,3.121947,0.544662,8.731147,37.070509,0.400391,5.313870,0.769697,3.627944,4.085314,4.299646,4.437896,4.536648,4.611400,0.721956,0.727114,1.036243,1.214026,1.429754,1.729345,1.951037,2.229949,2.385044,2.497436,2.624275,2.690434
2854.4509,100.5536,2.558027,0.556083,7.009811,2.391367,0.544662,8.803286,34.792574,0.411426,5.484864,0.683442,3.588822,4.107208,4.324222,4.460936,4.559778,4.635784,0.686757,0.692131,0.985035,1.153674,1.356153,1.643002,1.862994,2.158652,2.335439,2.463129,2.613233,2.686635
2515.4509,128.8138,1.596586,0.321672,7.102084,2.464477,0.544662,8.713475,35.103799,0.407520,6.013900,0.730344,3.644743,4.097801,4.281636,4.402879,4.494753,4.568254,0.705219,0.710836,1.014514,1.185797,1.398050,1.689871,1.911515,2.202367,2.370043,2.490572,2.622944,2.684890
4443.0182,176.8887,3.11188,0.623028,8.324893,2.817429,0.544662,8.731881,35.834548,0.405273,5.568979,0.734528,3.680429,4.189592,4.421599,4.570875,4.678071,4.759655,0.701874,0.707208,1.011237,1.183214,1.396134,1.693865,1.919247,2.213686,2.382843,2.504390,2.645801,2.718578
2397.5182,265.5409,3.141945,0.596208,7.954662,3.173842,0.544662,8.819336,38.373021,0.398340,5.612691,0.778025,3.634209,4.118398,4.356594,4.513182,4.626439,4.713041,0.737709,0.742646,1.050591,1.234540,1.447254,1.745859,1.964152,2.236326,2.389885,2.503223,2.633122,2.703311
1715.2513,65.2626,2.523388,0.588163,6.023862,2.153255,0.544662,8.815049,35.575781,0.408887,5.314316,0.685520,3.536485,4.063893,4.277356,4.407181,4.499696,4.570337,0.694042,0.699204,0.989726,1.160938,1.360012,1.643294,1.858133,2.144906,2.318458,2.446449,2.597768,2.671564
5985.6957,305.7392,3.226434,0.657585,9.658283,3.273446,0.544662,8.826569,38.169787,0.399316,5.402857,0.782125,3.635753,4.102465,4.328782,4.475456,4.580240,4.659540,0.736701,0.741511,1.049299,1.234965,1.447966,1.749058,1.969210,2.242329,2.394218,2.505463,2.631967,2.699546
1765.8484,119.5849,2.808504,0.640387,6.510251,2.574977,0.544662,8.764502,36.516228,0.403613,5.258026,0.723157,3.578556,4.064854,4.274051,4.405748,4.499720,4.571005,0.707436,0.712558,1.011152,1.185553,1.392082,1.683086,1.901184,2.184707,2.349817,2.470674,2.608883,2.677512
5097.1957,184.7944,2.722904,0.608707,8.308811,2.824261,0.544662,8.921634,36.100012,0.410156,5.356957,0.723040,3.633633,4.101191,4.308728,4.442221,4.538330,4.611652,0.711064,0.715997,1.013124,1.194167,1.399058,1.694442,1.917305,2.206890,2.372501,2.491463,2.625642,2.691958
663.3928,306.4387,3.142247,0.622627,6.58965,3.303101,0.544662,8.776667,41.031454,0.386621,5.515099,0.833020,3.661386,4.125605,4.355480,4.505978,4.614272,4.696712,0.768858,0.773590,1.089807,1.281117,1.499683,1.802166,2.016009,2.272272,2.416470,2.523279,2.643774,2.709896
1297.5119,285.9766,2.798374,0.609219,7.318785,3.216379,0.544662,8.781213,39.370520,0.393164,5.310170,0.802380,3.592172,4.025933,4.234885,4.371667,4.470334,4.545614,0.752595,0.757528,1.069697,1.256032,1.471536,1.769156,1.982884,2.242666,2.387692,2.494333,2.612121,2.674544
750.008,194.9202,2.602089,0.532064,5.626434,2.975021,0.544662,8.845573,40.101491,0.392676,5.557915,0.811116,3.621865,4.068508,4.283727,4.426575,4.531178,4.612029,0.765432,0.770213,1.081375,1.273246,1.486905,1.783221,1.994755,2.251800,2.397869,2.505949,2.625242,2.688278
1810.4565,56.2726,1.166529,0.342431,5.944842,1.904595,0.544662,8.869133,34.848659,0.413281,5.366005,0.680194,3.544745,4.039191,4.203886,4.295525,4.361245,4.413047,0.697376,0.702679,0.992429,1.164917,1.361594,1.642329,1.856399,2.144305,2.319587,2.448496,2.596084,2.661457
1397.13,73.8533,1.125352,0.25933,5.801102,2.072472,0.544662,8.763036,35.925283,0.405859,5.940520,0.737155,3.657114,4.124219,4.285850,4.382870,4.455312,4.513577,0.719097,0.724489,1.026680,1.203220,1.411541,1.701385,1.919694,2.206045,2.374797,2.498483,2.633523,2.693002
3737.5684,169.3594,2.401605,0.619173,8.110305,2.698697,0.544662,8.703029,36.050131,0.403418,5.247113,0.758974,3.716914,4.166667,4.350970,4.467176,4.550473,4.613893,0.713241,0.718567,1.026712,1.202321,1.419514,1.719971,1.946530,2.239344,2.404253,2.521813,2.650186,2.711297
690.2672,71.7988,1.543543,0.320392,4.668507,2.279217,0.544662,8.846648,39.967259,0.393164,5.965738,0.829510,3.677420,4.101835,4.280913,4.398723,4.487799,4.559036,0.779489,0.784463,1.100175,1.294489,1.510294,1.805423,2.016009,2.272301,2.419633,2.527863,2.642436,2.697765
1367.9859,181.3417,2.300598,0.551336,6.685017,2.791479,0.544662,8.732148,38.250937,0.395801,5.382523,0.800476,3.698363,4.134144,4.323709,4.446690,4.536212,4.605169,0.745096,0.750200,1.063453,1.247664,1.466580,1.766835,1.986797,2.261044,2.414714,2.526499,2.646298,2.705450
1890.6922,85.4427,2.861173,0.620871,6.332905,2.330728,0.544662,8.833026,36.202012,0.407031,5.446129,0.705937,3.624691,4.158843,4.382971,4.521896,4.620952,4.696280,0.702596,0.707681,1.002466,1.177018,1.379989,1.669909,1.889370,2.180486,2.354387,2.481897,2.631498,2.705436
1050.2417,40.8829,2.984594,0.60215,5.141218,1.996139,0.544662,8.872895,38.130860,0.400977,5.599815,0.733679,3.611655,4.178634,4.424420,4.575009,4.681954,4.763371,0.726651,0.731435,1.028040,1.210384,1.412638,1.702163,1.916024,2.193491,2.360998,2.487712,2.639096,2.716797
2772.2456,134.8565,2.242919,0.498011,7.175252,2.566932,0.544662,8.840461,35.768775,0.408887,5.530228,0.719411,3.624517,4.097929,4.299336,4.429609,4.525204,4.599477,0.708239,0.713448,1.011795,1.188241,1.394609,1.686233,1.906928,2.196175,2.364045,2.485506,2.622031,2.688030
5264.3889,219.6499,2.745057,0.632856,8.862135,2.920954,0.544662,8.835620,37.310181,0.402832,5.396075,0.780852,3.753577,4.210910,4.413176,4.542904,4.635895,4.706552,0.732616,0.737570,1.046761,1.232179,1.448212,1.752998,1.979906,2.267602,2.427711,2.542741,2.669003,2.731735
4514.5803,124.2768,3.038174,0.551753,7.724185,2.599613,0.544662,8.863692,34.317619,0.415039,5.736311,0.661786,3.546519,4.089785,4.339770,4.502192,4.620349,4.711344,0.676820,0.682256,0.971940,1.137975,1.337034,1.621697,1.841095,2.137752,2.316210,2.444529,2.600612,2.681207
1833.5267,110.6893,1.749175,0.33742,6.432534,2.423707,0.544662,8.765738,35.553384,0.407422,5.995832,0.718933,3.565516,4.029591,4.225647,4.355321,4.453318,4.531509,0.707877,0.713194,1.011285,1.185525,1.391555,1.678678,1.895135,2.178084,2.343234,2.463859,2.598794,2.663726
4769.8389,185.8688,3.362211,0.65785,8.462665,2.898916,0.544662,8.723389,35.666918,0.405664,5.493305,0.721149,3.622952,4.136171,4.374679,4.527664,4.636822,4.719418,0.694751,0.700097,1.001742,1.171084,1.381691,1.676904,1.900354,2.192592,2.361097,2.482393,2.625814,2.700822
4817.6361,329.3139,3.272312,0.623364,9.497555,3.344512,0.544662,8.847354,38.741688,0.397852,5.562169,0.790354,3.639379,4.118297,4.357223,4.513765,4.626400,4.712134,0.744360,0.749097,1.057362,1.245583,1.458305,1.759309,1.977908,2.247275,2.397746,2.508813,2.636331,2.705990
1891.1817,77.1174,2.702333,0.634963,6.287393,2.216375,0.544662,8.843903,36.265252,0.407129,5.400321,0.711898,3.681874,4.221889,4.436406,4.565777,4.657236,4.726548,0.705695,0.710743,1.006363,1.182666,1.386705,1.678753,1.900425,2.195738,2.372660,2.502052,2.652635,2.725026
5853.8701,247.9086,3.0359,0.642617,9.093716,3.07359,0.544662,8.860062,37.261306,0.403809,5.407448,0.762889,3.665232,4.132947,4.351479,4.492710,4.593851,4.670583,0.727072,0.732017,1.037693,1.221046,1.432855,1.733337,1.956392,2.238758,2.396893,2.511477,2.640770,2.707542
2234.0893,158.8699,3.016829,0.65895,7.137631,2.761743,0.544662,8.795661,37.076020,0.402441,5.352458,0.743806,3.647988,4.135556,4.351733,4.488973,4.586749,4.660710,0.716948,0.721929,1.023866,1.202806,1.412298,1.709206,1.930906,2.216400,2.380225,2.499612,2.635328,2.703782
5906.5877,229.6495,2.953907,0.637389,8.886279,3.022949,0.544662,8.865377,36.486260,0.406934,5.324606,0.737058,3.603907,4.066677,4.281162,4.419689,4.518978,4.594370,0.714719,0.719704,1.020403,1.200481,1.408235,1.704390,1.925840,2.209354,2.369468,2.485082,2.616271,2.683331
644.5146,320.7225,3.132273,0.618853,6.630092,3.346539,0.544662,8.784047,40.989558,0.387012,5.492430,0.828066,3.632468,4.093362,4.323355,4.474212,4.582856,4.665616,0.768115,0.772911,1.088944,1.279163,1.497010,1.797727,2.010074,2.264230,2.407431,2.513660,2.633821,2.700027
1431.3326,238.3149,3.223472,0.658308,7.346612,3.017303,0.544662,8.817177,40.825815,0.388867,5.698419,0.857961,3.905506,4.399394,4.627440,4.773955,4.878522,4.957642,0.773592,0.778298,1.100054,1.295513,1.520892,1.835905,2.062821,2.339964,2.494157,2.607000,2.731408,2.796738
1082.5914,261.2061,2.740942,0.577703,6.657249,3.166057,0.544662,8.847216,39.472356,0.395117,5.386813,0.793931,3.575283,4.013546,4.226531,4.366983,4.468941,4.547147,0.754560,0.759399,1.068323,1.256891,1.468722,1.763981,1.975924,2.234310,2.379875,2.487394,2.606491,2.669643
1754.4396,65.0009,1.272511,0.348859,5.970748,1.982938,0.544662,8.915602,35.870733,0.410742,5.565763,0.712684,3.666371,4.164956,4.334439,4.431706,4.502298,4.558075,0.716090,0.721263,1.016913,1.196377,1.397903,1.686243,1.904957,2.196211,2.371175,2.499609,2.643294,2.706541
1764.4821,84.5972,2.044839,0.463017,6.212048,2.252097,0.544662,8.791487,35.667790,0.407715,5.578258,0.710738,3.606255,4.108100,4.309779,4.436289,4.528949,4.601256,0.705061,0.710395,1.007620,1.180781,1.386053,1.673453,1.891198,2.179480,2.350851,2.476469,2.620139,2.688776
4260.9467,182.2998,2.345363,0.513321,8.164224,2.767992,0.544662,8.834552,36.120165,0.407422,5.567037,0.745267,3.682092,4.142260,4.344966,4.477690,4.575046,4.650518,0.716845,0.721991,1.025244,1.205151,1.416247,1.713754,1.937835,2.227488,2.391775,2.509751,2.640573,2.704789
608.5864,104.8495,1.810353,0.368792,4.812081,2.45989,0.544662,8.792029,40.941136,0.387500,6.093396,0.875999,3.848774,4.295881,4.488640,4.616447,4.712580,4.788897,0.794324,0.799286,1.124416,1.322427,1.548792,1.853573,2.070485,2.332628,2.482025,2.590588,2.704976,2.761624
676.3919,242.4819,2.185596,0.457129,6.096325,3.023279,0.544662,8.759368,40.519941,0.387988,5.722501,0.857479,3.721919,4.141487,4.340476,4.474707,4.574498,4.652610,0.781433,0.786418,1.108658,1.302147,1.526394,1.828292,2.042452,2.298261,2.441280,2.544840,2.655193,2.712815
1880.7556,99.5275,2.783195,0.615677,6.426526,2.405176,0.544662,8.856970,36.844356,0.405371,5.484150,0.729982,3.693288,4.215694,4.433974,4.569948,4.667126,4.741112,0.715461,0.720514,1.019979,1.198670,1.405395,1.699974,1.921878,2.213311,2.385087,2.510848,2.655246,2.725957
861.7379,41.9059,2.825035,0.563466,4.882459,2.02828,0.544662,8.820464,38.891273,0.396387,5.706794,0.767037,3.658664,4.210706,4.453040,4.603701,4.711739,4.794567,0.740960,0.745819,1.049664,1.234171,1.442720,1.735722,1.949945,2.223266,2.386193,2.509611,2.654567,2.729363
1958.9325,114.3666,1.827137,0.418533,6.554246,2.423552,0.544662,8.818944,36.099152,0.406934,5.619704,0.732725,3.638576,4.100489,4.287094,4.407218,4.496416,4.566609,0.716916,0.722104,1.022237,1.200875,1.408562,1.700130,1.919714,2.206035,2.372268,2.493205,2.626403,2.688864
5756.4536,215.294,2.926737,0.643309,9.059714,2.929693,0.544662,8.746032,36.705570,0.402246,5.426752,0.770677,3.726070,4.198418,4.410691,4.546826,4.644224,4.718102,0.720313,0.725557,1.036093,1.213958,1.431942,1.734963,1.961701,2.251366,2.413387,2.529654,2.660057,2.726170
3072.9372,129.4804,2.336531,0.510969,7.268712,2.531078,0.544662,8.878291,35.756703,0.410059,5.584533,0.716301,3.660215,4.149769,4.356909,4.490104,4.587531,4.663054,0.707958,0.713062,1.009978,1.188165,1.393441,1.686476,1.909031,2.202491,2.373764,2.497404,2.637437,2.705091
1048.9289,92.3511,1.421679,0.290491,5.601355,2.206542,0.544662,8.774824,38.398784,0.396680,6.377102,0.825453,3.920013,4.409390,4.591774,4.706599,4.793080,4.862481,0.761451,0.766671,1.085186,1.274458,1.497289,1.802714,2.028683,2.316559,2.482281,2.603314,2.731124,2.789466
4948.0752,186.6307,3.281001,0.645284,8.306771,2.89823,0.544662,8.886198,36.077128,0.409082,5.496277,0.713545,3.619044,4.127378,4.363858,4.515983,4.624803,4.707318,0.703622,0.708611,1.005122,1.182375,1.386847,1.681494,1.904085,2.194913,2.363191,2.484719,2.627333,2.701160
5158.203,317.6516,3.43242,0.629229,9.80643,3.302441,0.544662,8.787671,39.170956,0.394238,5.730498,0.816029,3.738688,4.239555,4.488506,4.651283,4.768258,4.857208,0.750035,0.754856,1.069632,1.257529,1.476701,1.783459,2.005998,2.279678,2.432094,2.544503,2.674140,2.745535
1699.8972,64.1643,2.093296,0.503871,5.968771,2.079556,0.544662,8.860582,35.805040,0.409375,5.458840,0.698943,3.599576,4.125165,4.329415,4.452676,4.541394,4.610008,0.704756,0.709868,1.002353,1.178017,1.378471,1.664000,1.880481,2.169151,2.343620,2.472340,2.621959,2.693031
5652.783,263.2048,3.247328,0.642856,9.293648,3.1446,0.544662,8.789328,37.483823,0.400684,5.518819,0.772886,3.672133,4.157425,4.390162,4.541119,4.649257,4.731296,0.727254,0.732220,1.040220,1.222037,1.436434,1.738114,1.961195,2.242335,2.399763,2.514424,2.645947,2.715851
2156.4215,178.0801,2.742369,0.617532,7.211555,2.829151,0.544662,8.780806,37.138653,0.401758,5.316275,0.752423,3.620076,4.081897,4.288310,4.420974,4.516329,4.588967,0.721719,0.726784,1.030780,1.209945,1.420840,1.716601,1.936328,2.216448,2.375634,2.491689,2.621378,2.686624
5775.8138,183.0454,2.895794,0.594327,8.625558,2.827268,0.544662,8.791986,35.444529,0.408691,5.528284,0.722364,3.647037,4.139629,4.363594,4.508605,4.613341,4.693441,0.699677,0.704927,1.005360,1.178947,1.388350,1.683940,1.908312,2.202153,2.370914,2.491680,2.631338,2.702298
966.1488,295.2723,3.055503,0.613667,6.938205,3.24282,0.544662,8.859711,40.935474,0.389941,5.556190,0.833885,3.708148,4.171315,4.397797,4.546137,4.653058,4.734576,0.773275,0.778001,1.094255,1.288531,1.506519,1.810360,2.026314,2.286371,2.432407,2.540252,2.660475,2.725370
1580.5368,260.3605,3.060904,0.637115,7.52439,3.133447,0.544662,8.767623,39.387941,0.392676,5.461038,0.810853,3.692552,4.157791,4.378999,4.522530,4.625459,4.703622,0.751103,0.755917,1.068965,1.256668,1.474408,1.777925,1.997417,2.266843,2.417301,2.527876,2.651305,2.716805
1217.9496,247.1858,2.718422,0.565562,6.770148,3.097106,0.544662,8.861673,39.517487,0.395410,5.496586,0.802196,3.638787,4.086135,4.301148,4.443034,4.546264,4.625606,0.757964,0.762687,1.071945,1.263629,1.476495,1.775054,1.990091,2.253238,2.401317,2.510411,2.630739,2.694069
1639.997,81.4723,1.904018,0.455853,6.125739,2.181047,0.544662,8.776522,36.065389,0.405762,5.624074,0.732877,3.705312,4.216055,4.411498,4.531391,4.618836,4.687084,0.714037,0.719264,1.019796,1.196783,1.405773,1.698267,1.919760,2.212636,2.386153,2.513088,2.656237,2.723093
1768.5146,120.6354,2.710696,0.562159,6.556217,2.520102,0.544662,8.787261,37.120155,0.402051,5.688152,0.755441,3.740324,4.258356,4.482315,4.625350,4.728957,4.808584,0.723005,0.728039,1.032212,1.212789,1.424767,1.723337,1.947212,2.238139,2.407222,2.530870,2.671410,2.741544
5646.767,193.2584,1.632473,0.383276,8.63229,2.746821,0.544662,8.829385,35.586223,0.409180,5.588484,0.747545,3.652242,4.055753,4.224175,4.336561,4.421094,4.488071,0.717567,0.722907,1.028193,1.207319,1.419897,1.716640,1.940292,2.227743,2.387928,2.501539,2.621781,2.677262
743.9956,77.9541,1.791421,0.375236,4.860199,2.278026,0.544662,8.864671,40.166661,0.393066,5.994427,0.837892,3.788891,4.252507,4.446740,4.572734,4.666920,4.741546,0.781013,0.785879,1.102337,1.299073,1.517314,1.817537,2.033390,2.299214,2.452600,2.565779,2.686998,2.745885
857.0402,131.168,1.739848,0.38121,5.527537,2.544801,0.544662,8.791655,39.373884,0.393555,5.858858,0.833787,3.775960,4.210004,4.392371,4.512853,4.603299,4.674960,0.770699,0.775691,1.093021,1.285728,1.506474,1.807971,2.026267,2.295295,2.447625,2.558523,2.674634,2.730497
1921.154,99.4297,3.052761,0.659906,6.44358,2.474516,0.544662,8.828960,36.328448,0.406445,5.324179,0.703401,3.573868,4.090767,4.313745,4.452955,4.551791,4.626504,0.700962,0.706015,1.000168,1.174003,1.376088,1.665188,1.883078,2.169973,2.340002,2.464690,2.610849,2.684013
819.792,44.2928,2.892045,0.56843,4.844542,2.04815,0.544662,8.820034,39.452001,0.394238,5.802294,0.786563,3.731950,4.292941,4.538873,4.691831,4.801478,4.885484,0.749494,0.754299,1.061604,1.248994,1.460786,1.758149,1.974991,2.250562,2.414197,2.537968,2.682437,2.756965
2015.2557,107.0589,1.343261,0.342879,6.599578,2.292469,0.544662,8.787113,35.926442,0.406641,5.678014,0.748452,3.735747,4.187758,4.348849,4.448938,4.523644,4.583097,0.720498,0.725762,1.029620,1.209226,1.420832,1.716933,1.940995,2.234420,2.404036,2.526243,2.656932,2.714167
3821.8436,365.262,2.896815,0.618851,9.870559,3.369057,0.544662,8.862259,40.619716,0.391211,5.439747,0.846671,3.709546,4.145540,4.358538,4.498064,4.598542,4.675081,0.776818,0.781507,1.099619,1.296150,1.515939,1.821585,2.038438,2.296586,2.438854,2.542890,2.657035,2.718233
4573.8262,128.5881,1.678995,0.389416,7.861392,2.396845,0.544662,8.896680,35.356963,0.412207,5.865137,0.735477,3.830270,4.312153,4.494425,4.610160,4.696326,4.764438,0.712945,0.718139,1.019964,1.201122,1.412064,1.712939,1.943828,2.250916,2.428724,2.554501,2.692317,2.754124
1189.0416,78.7306,1.448798,0.306843,5.544381,2.21025,0.544662,8.818703,36.880961,0.404004,5.901930,0.745801,3.587806,4.040564,4.218460,4.332183,4.417847,4.486438,0.730450,0.735648,1.037536,1.218220,1.424715,1.712605,1.926159,2.200561,2.361023,2.479701,2.609470,2.669824
5147.4291,187.2054,3.144501,0.621961,8.418439,2.895276,0.544662,8.817098,35.545117,0.408984,5.482838,0.708682,3.585873,4.086408,4.319836,4.470813,4.579321,4.661924,0.696570,0.701844,1.000027,1.171891,1.378267,1.670638,1.892109,2.182116,2.349799,2.470623,2.612626,2.686228
3503.0055,303.931,3.187057,0.602388,8.849532,3.253572,0.544662,8.871488,39.146485,0.397168,5.682560,0.804214,3.708573,4.192908,4.432283,4.589633,4.703315,4.790152,0.752403,0.757093,1.067405,1.258847,1.473434,1.777381,1.998048,2.269938,2.421890,2.533871,2.661189,2.730211
